archive_id,canonical_archive_id,content_kind,publication_status,source_name,source_sha256,source_bytes,snapshot_url,release_download_url,topic,usage_level,role,chapter_paths
R-archive-0014,R-archive-0014,source_archive,publishable,驱动_CH9102驱动与资料（2023.05.15）.zip,903793e0223c5a8271de1e14ca20826e50f240bbeabba2e496f3309ea828774f,1672139,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0014,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0014__CH9102_2023.05.15.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0015,R-archive-0015,source_archive,publishable,F103RCT6_8驱麦轮_移动机器人STM源码.zip,f4a678bb3082a3f2d06c9271c7f7367531758ba6e095ba3f53818ee852989efb,32613022,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0015,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0015__F103RCT6_8___STM.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0016,R-archive-0016,source_archive,publishable,F103RCT6_阿克曼_移动机器人STM32源码.zip,e0e413d9cf20020b937b20d31805a4b0424b68ff6601f53099e30cf913413a24,6417309,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0016,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0016__F103RCT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0017,R-archive-0017,source_archive,publishable,F103RCT6_差速_移动机器人STM32源码.zip,0ba5f546c7cc2147d1d0a3f7c8619823710decdd1cbde8d93b1635936674648c,15266095,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0017,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0017__F103RCT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0018,R-archive-0018,source_archive,publishable,F103RCT6_麦轮_移动机器人STM32源码.zip,4d05fb0f3b1fd92935dd767b95073c7efddae439a19cccee51e6f40c68940898,16225003,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0018,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0018__F103RCT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0019,R-archive-0019,source_archive,publishable,F103RCT6_全向轮_移动机器人STM32源码.zip,83b272f4fa14f0d8501bbb00134328b448e04857bdb814b7ed04f7cc2b35f7d6,15051883,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0019,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0019__F103RCT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0020,R-archive-0020,source_archive,publishable,F103RCT6_四驱_移动机器人STM32源码.zip,b14a1374a3fadf1ac4aae95564b8619ded4549edddb27cc4435e13f9c9cf0107,16213786,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0020,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0020__F103RCT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0021,R-archive-0021,source_archive,publishable,F405RGT6_8驱麦轮_移动机器人STM源码.zip,329cba13f74a418e44f29db8c151c13deaa1fcf2e96f8900b87491f9f184b15c,13913283,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0021,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0021__F405RGT6_8___STM.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0022,R-archive-0022,source_archive,publishable,F405RGT6_阿克曼_移动机器人STM32源码.zip,3d26b300cfe74c2161a8585c7d4631a80feb95bdff55eff00cc2df7324cc085e,6614521,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0022,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0022__F405RGT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0023,R-archive-0023,source_archive,publishable,F405RGT6_差速_移动机器人STM32源码.zip,5615ec48b8e1205693c83811e7e70c29b6e6bdd202bdb54b1ea02da21ea02776,5905838,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0023,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0023__F405RGT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0024,R-archive-0024,source_archive,publishable,F405RGT6_麦轮_移动机器人STM32源码.zip,049b31c596b4e9629214ea691489774bd30a6ed2ecd4005a4650aa5c81cb6156,23985359,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0024,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0024__F405RGT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0025,R-archive-0025,source_archive,publishable,F405RGT6_全向轮_移动机器人STM32源码.zip,f830c36969f29c741bba9a53a657a79a32e86db4d6b4a9824ad4d849f02c176d,5701890,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0025,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0025__F405RGT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0026,R-archive-0026,source_archive,publishable,F405RGT6_四驱_移动机器人STM32源码.zip,db89c280d4280248275a8f15087ac04d53536fd13da418c60c6476481502328f,6848999,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0026,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0026__F405RGT6____STM32.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0027,R-archive-0027,source_archive,publishable,F407VET6_大车阿克曼代码_C50A版本_(2022.11.08) .zip,d84912cf26bcf5900d56e39ae377ac8b7acfb94b125a3d550c68e4f51749eb1f,6521786,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0027,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0027__F407VET6___C50A___2022.11.08.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0028,R-archive-0028,source_archive,publishable,F407VET6_大车差速代码_C50A版本_(2022.11.08).zip,e3b14c1340fb7c2bd83db28574f90059005979de02ffff32364d51aa4a2083b4,5799981,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0028,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0028__F407VET6___C50A___2022.11.08.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0029,R-archive-0029,source_archive,publishable,F407VET6_大车麦轮代码_C50A版本_(2022.11.17).zip,af68d3154adf5ae383cbe3b19868e71b8d174450fa4cb26017ce9c6280c92995,20066829,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0029,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0029__F407VET6___C50A___2022.11.17.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0030,R-archive-0030,source_archive,publishable,F407VET6_大车全向轮代码_C50A版本_(2022.11.08).zip,a9de25954d6dedda7ad79fe21d65a62024a19f75347d5680f0189e1805af7808,5593923,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0030,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0030__F407VET6___C50A___2022.11.08.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0031,R-archive-0031,source_archive,publishable,F407VET6_大车四驱车代码_C50A版本_(2022.11.08).zip,e4e2422a57ad55c32fc36aa4018d330c56d1b037578d66c302ce864fe4900f42,6761055,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0031,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0031__F407VET6___C50A___2022.11.08.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0032,R-archive-0032,source_archive,publishable,F407VET6_8驱麦轮_移动机器人STM源码_2023.05.31.zip,0022e69de8d25de654a5ccb94ceebbdbb6418e86cac14a31e5a8f2b6f47d4feb,2313663,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0032,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0032__F407VET6_8___STM__2023.05.31.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0033,R-archive-0033,source_archive,publishable,F407VET6_大车阿克曼代码_C50B版本_(2023.05.31).zip,de449d5e116d0fc499553e5446c9e89f97abd871c900025c21ff9fad18f34ec2,2750768,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0033,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0033__F407VET6___C50B___2023.05.31.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0034,R-archive-0034,source_archive,publishable,F407VET6_大车差速代码_C50B版本_(2023.05.31).zip,1fbd3abd5a6ca85149035712716728ee61c5821b4c1c7566f637e0c3e80018b2,1830997,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0034,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0034__F407VET6___C50B___2023.05.31.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0035,R-archive-0035,source_archive,publishable,F407VET6_大车麦轮代码_C50B版本_(2023.05.31).zip,2387313b53f2edb9bb4c4d7634bd4b297262cdef74516395102df99f1af35439,1919085,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0035,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0035__F407VET6___C50B___2023.05.31.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0036,R-archive-0036,source_archive,publishable,F407VET6_大车全向轮代码_C50B版本_(2023.05.31).zip,684e97e25edac2f43bad61d43534e124c89048946ec7101fa6260cde2536573c,1821606,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0036,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0036__F407VET6___C50B___2023.05.31.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0037,R-archive-0037,source_archive,publishable,F407VET6_大车四驱车代码_C50B版本_(2023.05.31).zip,f79a68d7c6da5e3f5816568433deb27568f8dc6e6ee689d53ee54efdfac8f758,1932334,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0037,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0037__F407VET6___C50B___2023.05.31.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0038,R-archive-0038,source_archive,publishable,F407VET6_大车阿克曼代码_C50B版本(2023.06.28).zip,4129921df530bbf14fc049578cfb5df8bd47ff83278bd757289f8bd46c2dfe64,2771408,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0038,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0038__F407VET6___C50B_2023.06.28.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0039,R-archive-0039,non_source_archive,catalog_only_non_source,STM32运动底盘源码_ROS机器人控制板_C50B_(2023.04.21).zip,e17b2d16a982607ccb3a884144b780ec4cbc295c60cd77b9526bdc992c3bc3cf,15351639,,,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0040,R-archive-0040,source_archive,publishable,F407VET6_8驱麦轮_移动机器人STM源码_2023.04.21.zip,47bbceaa6c7cc79cc92cb7a94b23f88c504bcc3d54b2d9fd1a5e2ad3b647976e,2747881,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0040,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0040__F407VET6_8___STM__2023.04.21.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0041,R-archive-0041,source_archive,publishable,F407VET6_大车阿克曼代码_C50B版本_(2023.04.21).zip,1eb4104103b9e0f36b8984e584df5e308cdcbad60d9c6b7dd007eb80cef9d966,2751456,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0041,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0041__F407VET6___C50B___2023.04.21.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0042,R-archive-0042,source_archive,publishable,F407VET6_大车差速代码_C50B版本_(2023.04.21).zip,41689f5f42590b9438e6720bc9feb0db0d784de6899b08e6a43add981a23a3eb,1828562,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0042,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0042__F407VET6___C50B___2023.04.21.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0043,R-archive-0043,source_archive,publishable,F407VET6_大车麦轮代码_C50B版本_(2023.04.21).zip,a69349b5c70338598f3c4679d31aaf502b6a20ddc2144ccabdb7e2e9aee4a74d,1919030,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0043,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0043__F407VET6___C50B___2023.04.21.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0044,R-archive-0044,source_archive,publishable,F407VET6_大车全向轮代码_C50B版本_(2023.04.21).zip,7f5c41469a55ebfee254636d62a7afb3aef7d4ba3192f0f5d82233824aedab23,1821651,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0044,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0044__F407VET6___C50B___2023.04.21.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0045,R-archive-0045,source_archive,publishable,F407VET6_大车四驱车代码_C50B版本_(2023.04.21).zip,9297fe989f9fef13fef139175015847fa58a6c78d728d37885608915c29d68c9,1932281,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0045,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0045__F407VET6___C50B___2023.04.21.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0046,R-archive-0046,source_archive,publishable,R550PLUS_C50B_大车阿克曼_2023.07.25.zip,8ef3fed8452e56413b0e724f48c7ab5f2512c8152d130411c89b4c47b8bb255e,2763794,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0046,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0046__R550PLUS_C50B___2023.07.25.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0047,R-archive-0047,source_archive,publishable,R550PLUS_C50C_大车阿克曼(霍尔编码器)_2024.04.15.zip,e166d0a40f75807c05784a4b97aa9894ba90b685e4dba3f1fdb2920c31044956,3189099,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0047,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0047__R550PLUS_C50C___2024.04.15.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0048,R-archive-0048,source_archive,publishable,R550PLUS_C50C_大车差速(霍尔编码器)2023.09.27.zip,f495dc61773e3fbf346d5cb5d6ce2d82b3a7359036c3bee3f67f2769cb9f0e7d,2075972,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0048,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0048__R550PLUS_C50C__2023.09.27.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0049,R-archive-0049,source_archive,publishable,R550PLUS_C50C_大车麦轮(霍尔编码器)_2024.04.01.zip,c7604a20b289a4e7bdf7bc7d0ee3456f421bfcf9bf1306a432aaf4d254e205e8,2188129,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0049,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0049__R550PLUS_C50C___2024.04.01.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0050,R-archive-0050,source_archive,publishable,R550PLUS_C50C_大车全向轮(霍尔编码器)_2024.04.15.zip,22d1b9b2df69aa45549d679db90dc0ef9a1f69f674388328f85ae6054615c612,2045519,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0050,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0050__R550PLUS_C50C___2024.04.15.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0051,R-archive-0051,source_archive,publishable,R550PLUS_C50C_大车四驱(霍尔编码器)_2023.12.04.zip,fd372e6c88fdce7bf77afed9da968708d646ba5d592152e03f947f0d9e3cc8e6,1291855,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0051,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0051__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0052,R-archive-0008,source_archive,publishable,R550PLUS_C50C_8驱麦轮大车_2023.12.04.zip,99c1a7b9d3049a422142cc4399b8429c12c998d3a4f344ac0789555094e53bf6,30956858,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0008,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0008__R550PLUS_C50C_8__2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0053,R-archive-0009,source_archive,publishable,R550PLUS_C50C_大车阿克曼_2023.12.01.zip,62ac36a960576a739ae59fd62787db4340b9bc63221645b0a099c2f4319caadc,18024669,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0009,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0009__R550PLUS_C50C___2023.12.01.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0054,R-archive-0010,source_archive,publishable,R550PLUS_C50C_大车差速_2023.12.04.zip,cb481a6556fd8ecdf98e57b0a3e115ea7606de6519389b3230fb19ac4ece74fb,16114346,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0010,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0010__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0055,R-archive-0011,source_archive,publishable,R550PLUS_C50C_大车麦轮_2023.12.19.zip,e4456018b33cd33210c46cce1e311361607661b258927933c4e90a261ce27ddb,16220515,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0011,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0011__R550PLUS_C50C___2023.12.19.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0056,R-archive-0012,source_archive,publishable,R550PLUS_C50C_大车全向轮_2023.12.04.zip,74779973b613b862eff44967b939e0f925b61cb858a3379eee03a1302af68302,1848633,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0012,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0012__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0057,R-archive-0013,source_archive,publishable,R550PLUS_C50C_大车四驱_2023.12.04.zip,072a1d753b83dbeb5100cb65c7c5bf06827d69b8d67002a0ed1f2de9ad564949,16214435,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0013,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0013__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0058,R-archive-0003,source_archive,publishable,R550PLUS_C50C_8驱麦轮大车_2023.12.04.zip,5889a548e14d0e75ece3b26d24ba416858484712d0c8cb5a1d5b56e6027442a7,2802130,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0003,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0003__R550PLUS_C50C_8__2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0059,R-archive-0059,source_archive,publishable,R550PLUS_C50C_大车阿克曼_2023.12.01.zip,33e70bd2a4783a895135d6c23d560491d81711a4b10a69b39306432a9c3fa548,2997703,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0059,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0059__R550PLUS_C50C___2023.12.01.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0060,R-archive-0060,source_archive,publishable,R550PLUS_C50C_大车差速_2023.12.04.zip,279e3bc33353c455cadf1c7110f25ed55d76aa1f8014ee9111b9a61ab1caa3b3,1839065,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0060,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0060__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0061,R-archive-0061,source_archive,publishable,R550PLUS_C50C_大车麦轮_2023.12.19.zip,854f102b0058e4761cb2b51fc80fddae4f39f02a95ddf2af6ddecd767a8d714e,1948497,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0061,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0061__R550PLUS_C50C___2023.12.19.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0062,R-archive-0012,source_archive,publishable,R550PLUS_C50C_大车全向轮_2023.12.04.zip,74779973b613b862eff44967b939e0f925b61cb858a3379eee03a1302af68302,1848633,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0012,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0012__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0063,R-archive-0063,source_archive,publishable,R550PLUS_C50C_大车四驱_2023.12.04.zip,3d096372ef4f5d3d586032379da15e66e890e52afd55b0ca7b1e8a5b291c0434,1950525,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0063,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0063__R550PLUS_C50C___2023.12.04.zip,r680,hardware_match_required,primary,docs/08-r680-platform/43-r680-debug-source-firmware.md
R-archive-0064,R-archive-0064,source_archive,publishable,BT04蓝牙模块资料.zip,cb5311e61d4101e0daab592b80711277d17fa50013004465084cbf0911dc3a05,111250122,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0064,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0064__BT04.zip,r680-hardware,hardware_match_required,reference,docs/08-r680-platform/42-r680-hardware-wiring-oled.md
R-archive-0065,R-archive-0065,source_archive,publishable,WHEELTEC_C50X_2026.05.29已配置无线烧录.zip,8230b765636584511da440334f4620ba4dccabbc15ab984dc372be0e6342ccd2,2189590,https://github.com/EnosElinsa/wheeltec-ros-source-reference/tree/main/packages/R-archive-0065,https://github.com/EnosElinsa/wheeltec-ros-source-reference/releases/download/source-archive-2026-08-28/R-archive-0065__WHEELTEC_C50X_2026.05.29.zip,r680-flashing,hardware_match_required,reference,docs/06-stm32-firmware/36-build-flash-rollback.md|docs/08-r680-platform/43-r680-debug-source-firmware.md
